iter	RMSE
2901	0.002497860111
2902	0.002494999648
2903	0.002492300338
2904	0.00249028316
2905	0.002486123378
2906	0.00248257624
2907	0.002482276674
2908	0.002480169647
2909	0.002477236147
2910	0.002476513257
2911	0.00247470633
2912	0.002471455302
2913	0.002469099976
2914	0.002466409827
2915	0.002463267295
2916	0.002459425231
2917	0.002456190637
2918	0.002452838641
2919	0.002448707667
2920	0.002448274625
2921	0.002447902747
2922	0.002444915833
2923	0.00244277215
2924	0.002442267566
2925	0.002438896373
2926	0.002435779708
2927	0.002434132545
2928	0.00243044599
2929	0.002426792394
2930	0.002423154901
2931	0.002420970629
2932	0.002419540249
2933	0.00241683204
2934	0.002413929908
2935	0.002410453842
2936	0.002408773102
2937	0.00240816178
2938	0.002404909928
2939	0.002404463675
2940	0.002401391696
2941	0.002397509968
2942	0.002396158279
2943	0.002393631895
2944	0.002391513575
2945	0.002388178386
2946	0.002384531914
2947	0.002381822153
2948	0.002378669998
2949	0.002376893384
2950	0.002372869189
2951	0.002370361736
2952	0.002368385671
2953	0.002366355022
2954	0.002363491185
2955	0.002360003137
2956	0.002355532661
2957	0.002354683629
2958	0.002353530751
2959	0.002353309868
2960	0.002352822798
2961	0.002350297028
2962	0.002350139003
2963	0.002346822634
2964	0.002343478114
2965	0.002343005207
2966	0.002341589105
2967	0.002336886181
2968	0.002333422054
2969	0.002329878519
2970	0.002328533639
2971	0.002325128374
2972	0.00232097327
2973	0.002317741486
2974	0.00231463643
2975	0.00231291955
2976	0.002312772258
2977	0.002312267578
2978	0.002308052176
2979	0.002303615683
2980	0.002302198415
2981	0.002300391865
2982	0.002298270535
2983	0.002295603108
2984	0.002293743864
2985	0.00229080556
2986	0.002288040062
2987	0.002284142939
2988	0.002281532501
2989	0.002281402154
2990	0.002279095058
2991	0.002275275007
2992	0.002272378869
2993	0.002269337471
2994	0.002267135791
2995	0.002263523562
2996	0.002259103854
2997	0.002255852608
2998	0.002252890394
2999	0.002250085409
3000	0.002246660595
3001	0.002245150155
3002	0.002241399352
3003	0.002237817424
3004	0.002233546503
3005	0.002231034031
3006	0.00222844699
3007	0.002228292225
3008	0.00222561246
3009	0.002222152128
3010	0.002219423086
3011	0.002215272487
3012	0.002215001534
3013	0.002214745748
3014	0.002211612003
3015	0.002210760711
3016	0.002210419316
3017	0.002208131927
3018	0.002204054239
3019	0.002200459457
3020	0.002196698182
3021	0.002196070006
3022	0.002192971963
3023	0.002189846654
3024	0.002187224888
3025	0.002184440523
3026	0.002181294256
3027	0.002179608115
3028	0.002175337588
3029	0.002171545361
3030	0.002169268613
3031	0.002164546115
3032	0.002161594777
3033	0.002158156029
3034	0.00215782188
3035	0.002154052676
3036	0.002150522197
3037	0.002150007209
3038	0.002149509303
3039	0.002149306476
3040	0.002149118932
3041	0.002147150364
3042	0.002144480005
3043	0.002143714108
3044	0.002143206476
3045	0.002139561364
3046	0.002136818059
3047	0.002136607482
3048	0.002134377829
3049	0.002131765096
3050	0.002127635022
3051	0.002125318253
3052	0.00212188113
3053	0.002119791854
3054	0.002116757438
3055	0.002113230157
3056	0.002111098376
3057	0.002110650316
3058	0.002106819851
3059	0.002104949731
3060	0.002104662544
3061	0.00210272496
3062	0.002099326825
3063	0.002096049269
3064	0.002092479927
3065	0.00208850773
3066	0.002084565061
3067	0.002081028193
3068	0.002080661166
3069	0.002077728414
3070	0.002073751998
3071	0.002069827484
3072	0.002066633163
3073	0.0020626985
3074	0.002060606494
3075	0.002058557331
3076	0.002054416099
3077	0.002052113213
3078	0.002049241278
3079	0.002047188101
3080	0.002044654505
3081	0.002042423803
3082	0.002040080203
3083	0.00203995131
3084	0.00203742873
3085	0.002035245963
3086	0.002032086597
3087	0.002031772922
3088	0.002031169479
3089	0.002027852755
3090	0.002027145316
3091	0.002023962324
3092	0.002019560644
3093	0.002017517244
3094	0.002017027776
3095	0.002016588695
3096	0.002014498857
3097	0.002011960815
3098	0.002010177814
3099	0.002006081401
3100	0.002004436071
3101	0.002002026616
3102	0.002001845902
3103	0.001999373963
3104	0.001995359716
3105	0.001993906476
3106	0.001993614684
3107	0.001993288666
3108	0.001990510305
3109	0.001990263947
3110	0.001989010931
3111	0.001986053114
3112	0.001983263923
3113	0.001982739389
3114	0.001979755241
3115	0.001977325177
3116	0.001977056527
3117	0.001974521556
3118	0.001972055189
3119	0.001970305492
3120	0.001969960042
3121	0.001967313707
3122	0.001967139372
3123	0.001963897476
3124	0.001960607364
3125	0.001957183767
3126	0.0019541808
3127	0.001952689671
3128	0.001952359395
3129	0.001949582352
3130	0.001949497428
3131	0.001946886774
3132	0.001946520966
3133	0.001945203985
3134	0.001943469736
3135	0.001942930482
3136	0.001942276508
3137	0.001938763536
3138	0.001935218735
3139	0.001932652898
3140	0.001931530395
3141	0.001930328473
3142	0.001930103434
3143	0.001929625122
3144	0.00192676319
3145	0.001922955577
3146	0.001920099015
3147	0.001918488182
3148	0.001916353966
3149	0.001913687399
3150	0.00191166756
3151	0.001910835284
3152	0.001908969026
3153	0.001908704272
3154	0.001908266103
3155	0.001907961582
3156	0.00190750866
3157	0.001904329205
3158	0.001903205691
3159	0.001900727036
3160	0.001898279908
3161	0.001895649129
3162	0.001892296881
3163	0.001889741638
3164	0.001887844524
3165	0.001885319736
3166	0.001884928229
3167	0.00188202646
3168	0.001880904661
3169	0.001877739443
3170	0.001875811645
3171	0.001873417455
3172	0.001871650637
3173	0.001871607697
3174	0.001868249538
3175	0.001866210955
3176	0.001864934614
3177	0.001864344159
3178	0.001862706356
3179	0.001862478266
3180	0.0018595157
3181	0.001859102987
3182	0.001856645954
3183	0.001854345928
3184	0.001854050529
3185	0.001853284124
3186	0.001850790263
3187	0.00184971016
3188	0.001848656548
3189	0.001845856313
3190	0.001842812779
3191	0.001840192789
3192	0.001837229348
3193	0.001835435718
3194	0.00183362546
3195	0.001830710263
3196	0.0018275783
3197	0.001825438458
3198	0.001823883298
3199	0.001822143614
3200	0.001821977462
3201	0.001819745982
3202	0.001819214475
3203	0.0018174025
3204	0.001815951887
3205	0.00181391373
3206	0.001811437058
3207	0.001808450471
3208	0.001806552041
3209	0.001805275392
3210	0.001803172897
3211	0.001801917527
3212	0.001799636158
3213	0.001799474109
3214	0.001797147847
3215	0.001795024789
3216	0.001793297306
3217	0.001790541135
3218	0.001788602303
3219	0.001787329264
3220	0.001784444365
3221	0.001781735523
3222	0.001779921538
3223	0.001779072362
3224	0.001776235386
3225	0.001773455389
3226	0.001771115557
3227	0.001769639306
3228	0.001767370441
3229	0.001766344822
3230	0.001766071125
3231	0.001764614399
3232	0.001763001477
3233	0.001761543317
3234	0.00175893351
3235	0.001756232378
3236	0.001753393628
3237	0.00175184013
3238	0.001749907002
3239	0.001748407968
3240	0.00174647556
3241	0.001743937407
3242	0.001743626254
3243	0.001742043015
3244	0.00173931329
3245	0.001737144649
3246	0.001736913601
3247	0.001736203934
3248	0.001733185151
3249	0.001731146688
3250	0.001729771875
3251	0.001726896998
3252	0.001726416036
3253	0.001724371909
3254	0.001721801265
3255	0.001721495936
3256	0.00171916221
3257	0.001716586777
3258	0.00171515944
3259	0.001713049985
3260	0.001709839817
3261	0.00170825361
3262	0.001707144238
3263	0.001705675606
3264	0.001704158193
3265	0.001701988048
3266	0.001698989621
3267	0.001696669987
3268	0.001694114125
3269	0.001692304244
3270	0.001691937193
3271	0.001688896128
3272	0.001687698087
3273	0.001684753548
3274	0.001682211095
3275	0.001681382103
3276	0.001678692729
3277	0.001675965865
3278	0.001675774887
3279	0.001673325932
3280	0.001670424199
3281	0.001669501897
3282	0.001666480877
3283	0.001663678732
3284	0.001661639769
3285	0.001661395981
3286	0.001659502801
3287	0.001657327186
3288	0.00165710307
3289	0.001655374253
3290	0.001652959256
3291	0.001652829948
3292	0.001652181631
3293	0.00165041422
3294	0.00164790244
3295	0.001645237944
3296	0.001644327949
3297	0.001644073349
3298	0.001642597965
3299	0.001640231542
3300	0.001639178808
3301	0.001636750886
3302	0.001635115595
3303	0.001633444344
3304	0.001631869536
3305	0.001630064953
3306	0.00162753118
3307	0.001626315717
3308	0.001624343094
3309	0.001624075243
3310	0.001622166452
3311	0.001620003589
3312	0.001618145738
3313	0.001615371276
3314	0.001615203202
3315	0.001615001512
3316	0.001611773949
3317	0.001611283836
3318	0.001610919405
3319	0.001608571721
3320	0.001608397174
3321	0.001607414127
3322	0.001607300405
3323	0.001604720162
3324	0.001602277175
3325	0.001601611988
3326	0.001599833974
3327	0.001596947812
3328	0.001595250996
3329	0.001593180219
3330	0.001591966827
3331	0.001590637473
3332	0.001588245686
3333	0.001586355739
3334	0.001585974297
3335	0.001583979355
3336	0.001582352274
3337	0.001581678344
3338	0.001580758763
3339	0.001578854591
3340	0.001578419943
3341	0.001578153623
3342	0.001575297601
3343	0.001573842898
3344	0.001573119425
3345	0.001571619746
3346	0.001571371042
3347	0.001568835313
3348	0.001568209204
3349	0.001565207161
3350	0.001563906188
3351	0.00156189747
3352	0.001559943544
3353	0.001559820773
3354	0.001558439589
3355	0.001556644513
3356	0.001556471428
3357	0.001554348362
3358	0.001552745489
3359	0.001551259696
3360	0.001549599099
3361	0.001547974093
3362	0.001547731311
3363	0.001546903541
3364	0.001545761691
3365	0.001544446953
3366	0.001543740911
3367	0.001541168001
3368	0.001539777746
3369	0.001537185188
3370	0.001537033507
3371	0.001535155848
3372	0.001534868271
3373	0.001533305635
3374	0.001530573525
3375	0.001530113501
3376	0.001528391204
3377	0.001525747259
3378	0.001524002014
3379	0.001521962445
3380	0.001520202052
3381	0.001518812914
3382	0.001516829356
3383	0.001514375215
3384	0.001514213239
3385	0.001512654522
3386	0.001510887941
3387	0.001508426075
3388	0.00150609864
3389	0.001503824488
3390	0.001503241832
3391	0.001501897764
3392	0.001501155665
3393	0.001500327659
3394	0.001499201712
3395	0.001498012143
3396	0.001496280131
3397	0.001492849923
3398	0.001489560678
3399	0.001487617241
3400	0.00148587841
3401	0.001483885556
3402	0.001481694437
3403	0.001479587392
3404	0.001478212055
3405	0.001475285049
3406	0.001473995675
3407	0.001471906308
3408	0.0014700985
3409	0.00146875085
3410	0.00146779037
3411	0.001465441591
3412	0.00146319409
3413	0.001462001437
3414	0.001461192116
3415	0.001460060141
3416	0.001458140613
3417	0.001457794651
3418	0.001457330604
3419	0.001456278001
3420	0.001456132614
3421	0.001454000642
3422	0.001452434052
3423	0.001451037978
3424	0.001450635286
3425	0.001449346871
3426	0.0014491886
3427	0.00144741693
3428	0.001447209423
3429	0.001445590472
3430	0.001444691969
3431	0.001444602038
3432	0.001443488496
3433	0.001443143162
3434	0.001440364026
3435	0.00143846895
3436	0.001437878787
3437	0.001436222248
3438	0.00143441823
3439	0.0014341147
3440	0.001432992896
3441	0.001431368597
3442	0.001430976984
3443	0.001430729575
3444	0.001429492327
3445	0.00142731718
3446	0.001425732307
3447	0.001424904646
3448	0.001424372127
3449	0.001421765602
3450	0.001420044907
3451	0.001419367382
3452	0.001418327889
3453	0.001417684189
3454	0.001415862077
3455	0.001414727736
3456	0.001414436833
3457	0.001414317513
3458	0.001414115001
3459	0.001413740392
3460	0.001413476444
3461	0.00141257252
3462	0.001410057271
3463	0.00140977016
3464	0.001407898456
3465	0.001406576989
3466	0.001405999851
3467	0.001404724102
3468	0.001402513426
3469	0.001400751784
3470	0.001398993637
3471	0.001398756018
3472	0.00139707401
3473	0.001396749212
3474	0.001395329465
3475	0.001394261396
3476	0.001393836438
3477	0.001392107365
3478	0.001389739152
3479	0.001388817339
3480	0.001387434058
3481	0.001386203109
3482	0.001385862048
3483	0.001384041051
3484	0.00138260331
3485	0.001381856193
3486	0.001381031553
3487	0.001380846338
3488	0.001379182643
3489	0.001378260278
3490	0.001377764305
3491	0.001376655189
3492	0.001375119871
3493	0.00137418267
3494	0.001374071679
3495	0.001371262144
3496	0.00137042891
3497	0.00136876542
3498	0.001366422473
3499	0.001365033764
3500	0.001363807519
3501	0.00136329437
3502	0.001361369761
3503	0.001359494943
3504	0.001359376981
3505	0.001358257076
3506	0.001357824434
3507	0.001356739843
3508	0.001356613812
3509	0.001355476941
3510	0.001353992095
3511	0.001352410077
3512	0.001350550673
3513	0.001349869664
3514	0.001349665811
3515	0.001347961601
3516	0.001345753701
3517	0.001345010856
3518	0.001343355284
3519	0.001341657241
3520	0.001341503324
3521	0.001339790636
3522	0.001339539963
3523	0.001339308922
3524	0.001337372876
3525	0.001336173337
3526	0.001335207077
3527	0.00133442957
3528	0.001332936986
3529	0.001330810305
3530	0.00132887646
3531	0.001327735697
3532	0.001326288143
3533	0.001325177798
3534	0.001323906777
3535	0.001322127976
3536	0.0013217671
3537	0.001320957808
3538	0.001319717326
3539	0.001319275006
3540	0.001318613686
3541	0.001316367872
3542	0.001314712294
3543	0.001312665211
3544	0.001311215354
3545	0.001309665013
3546	0.001309434081
3547	0.001307683714
3548	0.001307420285
3549	0.001307266138
3550	0.00130518754
3551	0.001304415434
3552	0.001303778217
3553	0.001301780389
3554	0.001301435873
3555	0.001300577557
3556	0.001297821726
3557	0.001296495287
3558	0.001294585017
3559	0.001292683998
3560	0.001290938663
3561	0.001290710662
3562	0.001289507117
3563	0.001288608737
3564	0.001286473162
3565	0.001285755573
3566	0.001283819844
3567	0.001282728158
3568	0.00128140311
3569	0.001279946364
3570	0.001278564851
3571	0.00127722967
3572	0.001276258289
3573	0.001275729378
3574	0.001274500963
3575	0.001272405061
3576	0.001272303441
3577	0.00127145938
3578	0.001269672692
3579	0.001267743896
3580	0.001266257033
3581	0.001266099879
3582	0.001265814929
3583	0.0012655397
3584	0.001265257528
3585	0.001264969381
3586	0.001264075265
3587	0.001262648628
3588	0.001261659081
3589	0.001261489712
3590	0.001259800143
3591	0.001259405648
3592	0.001257418565
3593	0.001255400307
3594	0.001253771738
3595	0.001252211495
3596	0.001250238822
3597	0.001249198708
3598	0.001247685116
3599	0.001246129375
3600	0.001244370395
3601	0.001242401194
3602	0.001242186173
3603	0.001241948188
3604	0.001241717892
3605	0.001239364328
3606	0.001237492979
3607	0.001235612239
3608	0.001234922233
3609	0.001233339182
3610	0.001232833732
3611	0.001231708942
3612	0.001230033929
3613	0.001228684351
3614	0.0012269136
3615	0.001225533801
3616	0.0012237543
3617	0.001223594864
3618	0.001222414986
3619	0.001221168176
3620	0.001220450817
3621	0.001219383654
3622	0.001219149102
3623	0.001218509966
3624	0.001216786814
3625	0.001215197361
3626	0.001214234334
3627	0.001212324948
3628	0.001211985328
3629	0.001209699102
3630	0.001208070425
3631	0.001206965996
3632	0.001206693269
3633	0.001205781961
3634	0.001205142125
3635	0.001203571812
3636	0.001202795082
3637	0.001202054607
3638	0.001200405905
3639	0.001199264212
3640	0.001198052592
3641	0.001197253056
3642	0.001196256968
3643	0.001195053922
3644	0.001193682467
3645	0.00119358624
3646	0.001192231791
3647	0.001190525019
3648	0.001188790719
3649	0.001187037493
3650	0.00118577438
3651	0.001184502342
3652	0.001184329386
3653	0.001182916313
3654	0.001181928575
3655	0.001181010054
3656	0.001180908346
3657	0.001179458216
3658	0.001177800469
3659	0.001176800164
3660	0.001174877398
3661	0.001174192752
3662	0.001173237445
3663	0.001172013803
3664	0.001171102407
3665	0.001170980995
3666	0.001169670171
3667	0.001168250547
3668	0.001168138469
3669	0.00116718896
3670	0.001166492486
3671	0.001164222663
3672	0.00116413721
3673	0.001163126953
3674	0.001162341378
3675	0.001161213905
3676	0.001159436232
3677	0.001158522924
3678	0.001156968369
3679	0.001156726329
3680	0.001156404628
3681	0.001154427526
3682	0.001153233897
3683	0.001152587473
3684	0.00115110539
3685	0.001150825684
3686	0.001149066394
3687	0.001148715591
3688	0.001147559615
3689	0.001146283374
3690	0.001146157243
3691	0.001144478364
3692	0.001143392339
3693	0.001142146108
3694	0.001140881182
3695	0.001139533724
3696	0.00113835926
3697	0.001137235421
3698	0.001136159297
3699	0.001134726551
3700	0.001133171171
3701	0.001131713558
3702	0.001130193871
3703	0.001128690672
3704	0.001127456018
3705	0.001125696954
3706	0.001125494107
3707	0.001124248589
3708	0.001122693968
3709	0.001121104856
3710	0.001119853429
3711	0.001119463742
3712	0.001118653977
3713	0.001118372831
3714	0.00111812706
3715	0.001117654255
3716	0.001115606656
3717	0.00111422949
3718	0.00111373276
3719	0.001113127104
3720	0.001111927529
3721	0.001110639633
3722	0.0011100271
3723	0.00110917398
3724	0.001108262734
3725	0.001107273424
3726	0.001106608826
3727	0.001106253516
3728	0.001104580903
3729	0.001103072532
3730	0.001101344025
3731	0.001099687561
3732	0.001098472965
3733	0.001097073171
3734	0.00109639904
3735	0.001095006085
3736	0.001094726655
3737	0.001094361478
3738	0.001093231094
3739	0.001092308807
3740	0.001091189532
3741	0.001090341181
3742	0.001089042064
3743	0.001088702636
3744	0.001087794265
3745	0.001085813712
3746	0.001084287179
3747	0.001083186919
3748	0.00108159355
3749	0.001080266818
3750	0.001078936063
3751	0.001078463016
3752	0.001077355734
3753	0.001076549145
3754	0.001075004975
3755	0.001074331183
3756	0.001074220308
3757	0.001073317786
3758	0.001071960115
3759	0.001071609961
3760	0.001070968234
3761	0.001069651105
3762	0.00106937611
3763	0.001067830281
3764	0.001066984666
3765	0.001066214579
3766	0.001066011578
3767	0.0010649817
3768	0.00106449528
3769	0.001063752888
3770	0.001062675278
3771	0.001061980275
3772	0.001061039823
3773	0.001059997189
3774	0.001058336506
3775	0.001057465002
3776	0.001055805779
3777	0.001054714839
3778	0.001054172827
3779	0.001052818374
3780	0.001052731604
3781	0.001052678672
3782	0.001051871175
3783	0.001050654422
3784	0.001049119136
3785	0.001047562377
3786	0.001046316996
3787	0.001046116278
3788	0.00104487341
3789	0.001043187506
3790	0.001041956891
3791	0.001040168106
3792	0.001038638499
3793	0.001038625297
3794	0.001038528518
